Domain,Subset,Mode,N_Partitions,Sweep_Set,Region_Index,Region_Label,Cutoff_Count,Expected_Cells,Eval_Cells,Finite_Value_Cells,Primary_Eligible_Cells,Finite_Eligible_Cells,Finite_Eligible_Eval_Pct,Positive_Cells,Positive_Eval_Pct,Negative_Cells,Negative_Eval_Pct,Zero_Cells,Large_Positive_Cells,Large_Positive_Eval_Pct,Large_Positive_Eligible_Pct,Large_Negative_Cells,Large_Negative_Eval_Pct,Large_Negative_Eligible_Pct,Mean_Value,Median_Value
Brite,SM,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4851,4851,99.000000,1698,34.653061,2714,55.387755,439,227,4.632653,4.679448,1740,35.510204,35.868893,-0.210467,-0.083333
Brite,SM,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4250,85.000000,700,0,0.000000,0.000000,4250,85.000000,85.858586,-0.858586,-1.000000
Brite,SM,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,786,15.720000,3569,71.380000,595,683,13.660000,13.797980,3558,71.160000,71.878788,-0.565125,-1.000000
Brite,SM,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2220,44.400000,2401,48.020000,329,0,0.000000,0.000000,0,0.000000,0.000000,-0.006045,0.000000
Brite,SM,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4851,4851,99.000000,3159,64.469388,1248,25.469388,444,768,15.673469,15.831787,12,0.244898,0.247372,0.177195,0.038194
Formula,All,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4633,92.660000,317,0,0.000000,0.000000,4507,90.140000,91.050505,-0.909090,-1.000000
Formula,All,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1091,21.820000,3692,73.840000,167,946,18.920000,19.111111,3563,71.260000,71.979798,-0.519446,-1.000000
Formula,All,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,322,6.440000,72,1.440000,4556,146,2.920000,2.949495,3,0.060000,0.060606,0.028446,0.000000
Formula,All,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4848,4848,98.938776,3030,61.836735,366,7.469388,1452,1510,30.816327,31.146865,59,1.204082,1.216997,0.281880,0.270833
Formula,All,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4946,4946,98.920000,238,4.760000,4443,88.860000,265,129,2.580000,2.608168,4317,86.340000,87.282653,-0.784836,-0.993056
Formula,All,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4942,4942,98.840000,86,1.720000,4771,95.420000,85,86,1.720000,1.740186,4653,93.060000,94.152165,-0.907211,-1.000000
Formula,All,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,304,6.080000,211,4.220000,4435,185,3.700000,3.737374,6,0.120000,0.121212,0.030822,0.000000
Formula,All,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4849,4849,98.959184,3398,69.346939,212,4.326531,1239,2177,44.428571,44.895855,2,0.040816,0.041246,0.390395,0.416667
Formula,All,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4599,91.980000,351,0,0.000000,0.000000,4599,91.980000,92.909091,-0.904277,-0.986111
Formula,All,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4947,4947,98.940000,1502,30.040000,3188,63.760000,257,1277,25.540000,25.813624,2910,58.200000,58.823529,-0.330345,-0.937500
Formula,All,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,0,0.000000,4950,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,All,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4847,4847,98.918367,194,3.959184,555,11.326531,4098,9,0.183673,0.185682,149,3.040816,3.074066,-0.033990,0.000000
Formula,PM,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4440,88.800000,510,0,0.000000,0.000000,4440,88.800000,89.696970,-0.892247,-1.000000
Formula,PM,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1007,20.140000,3679,73.580000,264,840,16.800000,16.969697,3550,71.000000,71.717172,-0.546390,-1.000000
Formula,PM,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,900,792,792,15.840000,69,1.380000,13,0.260000,710,47,0.940000,5.934343,0,0.000000,0.000000,0.051912,0.000000
Formula,PM,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4840,4840,98.775510,1801,36.755102,1847,37.693878,1192,1148,23.428571,23.719008,942,19.224490,19.462810,0.025413,0.000000
Formula,PM,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4949,4949,98.980000,159,3.180000,4383,87.660000,407,91,1.820000,1.838755,3459,69.180000,69.892908,-0.678598,-0.958333
Formula,PM,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4940,4940,98.800000,620,12.400000,4163,83.260000,157,241,4.820000,4.878543,3497,69.940000,70.789474,-0.620189,-0.875000
Formula,PM,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,900,792,792,15.840000,63,1.260000,28,0.560000,701,47,0.940000,5.934343,0,0.000000,0.000000,0.053697,0.000000
Formula,PM,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4842,4842,98.816327,1854,37.836735,1822,37.183673,1166,1229,25.081633,25.382074,812,16.571429,16.769930,0.056118,0.000000
Formula,PM,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4322,86.440000,628,0,0.000000,0.000000,4322,86.440000,87.313131,-0.871796,-1.000000
Formula,PM,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4948,4948,98.960000,1011,20.220000,3549,70.980000,388,833,16.660000,16.835085,3356,67.120000,67.825384,-0.501905,-1.000000
Formula,PM,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Formula,PM,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,2400,2246,2246,45.836735,531,10.836735,833,17.000000,882,83,1.693878,3.695459,352,7.183673,15.672306,-0.104675,0.000000
Formula,SM,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,1543,30.860000,2849,56.980000,558,382,7.640000,7.717172,2260,45.200000,45.656566,-0.325452,-0.270833
Formula,SM,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1570,31.400000,3071,61.420000,309,1324,26.480000,26.747475,2925,58.500000,59.090909,-0.313509,-0.944444
Formula,SM,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,328,6.560000,99,1.980000,4523,148,2.960000,2.989899,0,0.000000,0.000000,0.026886,0.000000
Formula,SM,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4850,4850,98.979592,3112,63.510204,110,2.244898,1628,2908,59.346939,59.958763,0,0.000000,0.000000,0.564259,0.840278
Formula,SM,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4948,4948,98.960000,3068,61.360000,1373,27.460000,507,2685,53.700000,54.264349,1097,21.940000,22.170574,0.266986,0.638889
Formula,SM,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4941,4941,98.820000,3199,63.980000,1528,30.560000,214,2428,48.560000,49.139850,779,15.580000,15.766039,0.297655,0.465278
Formula,SM,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,317,6.340000,229,4.580000,4404,182,3.640000,3.676768,3,0.060000,0.060606,0.030824,0.000000
Formula,SM,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4850,4850,98.979592,3426,69.918367,40,0.816327,1384,3190,65.102041,65.773196,0,0.000000,0.000000,0.622185,0.888889
Formula,SM,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,103,2.060000,4217,84.340000,630,0,0.000000,0.000000,1898,37.960000,38.343434,-0.421216,-0.402778
Formula,SM,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4949,4949,98.980000,1631,32.620000,2888,57.760000,430,1433,28.660000,28.955345,2282,45.640000,46.110325,-0.167558,-0.277778
Formula,SM,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,0,0.000000,4950,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
Formula,SM,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4848,4848,98.938776,644,13.142857,36,0.734694,4168,345,7.040816,7.116337,0,0.000000,0.000000,0.065343,0.000000
Pathway,All,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4751,95.020000,199,0,0.000000,0.000000,4751,95.020000,95.979798,-0.959798,-1.000000
Pathway,All,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,679,13.580000,4138,82.760000,133,679,13.580000,13.717172,4138,82.760000,83.595960,-0.691230,-1.000000
Pathway,All,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2392,47.840000,1844,36.880000,714,322,6.440000,6.505051,4,0.080000,0.080808,0.056056,0.000000
Pathway,All,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4845,4845,98.877551,1053,21.489796,3315,67.653061,477,336,6.857143,6.934985,2741,55.938776,56.573787,-0.471448,-0.756944
Pathway,All,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4795,95.900000,155,0,0.000000,0.000000,4795,95.900000,96.868687,-0.968384,-1.000000
Pathway,All,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1873,37.460000,3001,60.020000,76,1808,36.160000,36.525253,2952,59.040000,59.636364,-0.241808,-1.000000
Pathway,All,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2399,47.980000,1951,39.020000,600,299,5.980000,6.040404,31,0.620000,0.626263,0.044477,0.000000
Pathway,All,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4844,4844,98.857143,1069,21.816327,3327,67.897959,448,317,6.469388,6.544178,2753,56.183673,56.833196,-0.480798,-0.791667
Pathway,All,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4750,95.000000,200,0,0.000000,0.000000,4750,95.000000,95.959596,-0.959596,-1.000000
Pathway,All,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,579,11.580000,4204,84.080000,167,526,10.520000,10.626263,4203,84.060000,84.909091,-0.745201,-1.000000
Pathway,All,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,1682,33.640000,2685,53.700000,583,0,0.000000,0.000000,0,0.000000,0.000000,-0.011685,-0.010417
Pathway,All,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4840,4840,98.775510,1230,25.102041,3012,61.469388,598,184,3.755102,3.801653,1110,22.653061,22.933884,-0.206330,-0.041667
Pathway,PM,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4713,94.260000,237,0,0.000000,0.000000,4713,94.260000,95.212121,-0.951818,-1.000000
Pathway,PM,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,776,15.520000,4025,80.500000,149,776,15.520000,15.676768,4025,80.500000,81.313131,-0.661573,-1.000000
Pathway,PM,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,900,756,756,15.120000,312,6.240000,308,6.160000,136,83,1.660000,10.978836,44,0.880000,5.820106,0.028136,0.000000
Pathway,PM,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4825,4825,98.469388,1328,27.102041,2977,60.755102,520,825,16.836735,17.098446,2711,55.326531,56.186528,-0.400121,-0.986111
Pathway,PM,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4796,95.920000,154,0,0.000000,0.000000,4796,95.920000,96.888889,-0.968586,-1.000000
Pathway,PM,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1858,37.160000,3018,60.360000,74,1715,34.300000,34.646465,2961,59.220000,59.818182,-0.258113,-1.000000
Pathway,PM,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,900,756,756,15.120000,203,4.060000,421,8.420000,132,83,1.660000,10.978836,51,1.020000,6.746032,0.000611,-0.020833
Pathway,PM,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4825,4825,98.469388,1487,30.346939,2820,57.551020,518,787,16.061224,16.310881,2730,55.714286,56.580311,-0.389950,-0.993056
Pathway,PM,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4650,93.000000,300,0,0.000000,0.000000,4650,93.000000,93.939394,-0.939394,-1.000000
Pathway,PM,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,580,11.600000,4161,83.220000,209,580,11.600000,11.717172,4161,83.220000,84.060606,-0.725462,-1.000000
Pathway,PM,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,,0,0.000000,,,
Pathway,PM,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,2400,2164,2164,44.163265,575,11.734694,1335,27.244898,254,1,0.020408,0.046211,899,18.346939,41.543438,-0.419516,-0.194444
Pathway,SM,Combo6yr,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4671,93.420000,279,0,0.000000,0.000000,4671,93.420000,94.363636,-0.943535,-1.000000
Pathway,SM,Combo6yr,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1193,23.860000,3569,71.380000,188,1087,21.740000,21.959596,3486,69.720000,70.424242,-0.478502,-1.000000
Pathway,SM,Combo6yr,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2059,41.180000,2193,43.860000,698,318,6.360000,6.424242,2,0.040000,0.040404,0.057619,0.000000
Pathway,SM,Combo6yr,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4845,4845,98.877551,2437,49.734694,1882,38.408163,526,1254,25.591837,25.882353,1433,29.244898,29.576883,-0.012958,0.020833
Pathway,SM,Period1_2015_2017,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4733,94.660000,217,0,0.000000,0.000000,4733,94.660000,95.616162,-0.955929,-1.000000
Pathway,SM,Period1_2015_2017,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,1764,35.280000,3078,61.560000,108,1708,34.160000,34.505051,3011,60.220000,60.828283,-0.262124,-1.000000
Pathway,SM,Period1_2015_2017,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2215,44.300000,2139,42.780000,596,261,5.220000,5.272727,29,0.580000,0.585859,0.035300,0.000000
Pathway,SM,Period1_2015_2017,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4843,4843,98.836735,2518,51.387755,1832,37.387755,493,1208,24.653061,24.943217,1424,29.061224,29.403262,-0.023307,0.048611
Pathway,SM,Period2_2018_2020,4,all100,1,bin 1/4: low signed-tail side,50,5000,5000,5000,4950,4950,99.000000,0,0.000000,4650,93.000000,300,0,0.000000,0.000000,4650,93.000000,93.939394,-0.939394,-1.000000
Pathway,SM,Period2_2018_2020,4,all100,2,bin 2/4: low-to-middle signed-cutoff region,50,5000,5000,5000,4950,4950,99.000000,807,16.140000,3903,78.060000,240,708,14.160000,14.303030,3678,73.560000,74.303030,-0.605216,-1.000000
Pathway,SM,Period2_2018_2020,4,all100,3,bin 3/4: high signed-tail side,50,5000,5000,5000,4950,4950,99.000000,2335,46.700000,2059,41.180000,556,0,0.000000,0.000000,0,0.000000,0.000000,0.005471,0.000000
Pathway,SM,Period2_2018_2020,4,all100,4,bin 4/4: high signed-tail side,49,4900,4900,4900,4840,4840,98.775510,2358,48.122449,1850,37.755102,632,673,13.734694,13.904959,204,4.163265,4.214876,0.074331,0.000000
Brite,All,Combo6yr,4,finite99,1,bin 1/4: low signed-tail side,50,4950,4950,4950,4950,4950,100.000000,0,0.000000,4413,89.151515,537,0,0.000000,0.000000,4413,89.151515,89.151515,-0.891414,-1.000000
Brite,All,Combo6yr,4,finite99,2,bin 2/4: low-to-middle signed-cutoff region,50,4950,4950,4950,4950,4950,100.000000,819,16.545455,3714,75.030303,417,705,14.242424,14.242424,3714,75.030303,75.030303,-0.607994,-1.000000
Brite,All,Combo6yr,4,finite99,3,bin 3/4: high signed-tail side,50,4950,4950,4950,4950,4950,100.000000,2246,45.373737,2290,46.262626,414,275,5.555556,5.555556,14,0.282828,0.282828,0.047262,0.000000
Brite,All,Combo6yr,4,finite99,4,bin 4/4: high signed-tail side,49,4851,4851,4851,4851,4851,100.000000,1149,23.685838,3310,68.233354,392,159,3.277675,3.277675,2602,53.638425,53.638425,-0.390366,-0.506944
Brite,All,Period1_2015_2017,4,finite99,1,bin 1/4: low signed-tail side,50,4950,4950,4950,4950,4950,100.000000,0,0.000000,4395,88.787879,555,0,0.000000,0.000000,4395,88.787879,88.787879,-0.887071,-1.000000
Brite,All,Period1_2015_2017,4,finite99,2,bin 2/4: low-to-middle signed-cutoff region,50,4950,4950,4950,4950,4950,100.000000,818,16.525253,3787,76.505051,345,737,14.888889,14.888889,3776,76.282828,76.282828,-0.614738,-1.000000
Brite,All,Period1_2015_2017,4,finite99,3,bin 3/4: high signed-tail side,50,4950,4950,4950,4950,4950,100.000000,2090,42.222222,2497,50.444444,363,141,2.848485,2.848485,78,1.575758,1.575758,0.002650,-0.000000
Brite,All,Period1_2015_2017,4,finite99,4,bin 4/4: high signed-tail side,49,4851,4851,4851,4851,4851,100.000000,830,17.109874,3642,75.077304,379,84,1.731602,1.731602,2873,59.224902,59.224902,-0.512820,-0.625000
Brite,All,Period2_2018_2020,4,finite99,1,bin 1/4: low signed-tail side,50,4950,4950,4950,4950,4950,100.000000,0,0.000000,4403,88.949495,547,0,0.000000,0.000000,4403,88.949495,88.949495,-0.889293,-1.000000
Brite,All,Period2_2018_2020,4,finite99,2,bin 2/4: low-to-middle signed-cutoff region,50,4950,4950,4950,4950,4950,100.000000,719,14.525253,3769,76.141414,462,585,11.818182,11.818182,3768,76.121212,76.121212,-0.641928,-1.000000
Brite,All,Period2_2018_2020,4,finite99,3,bin 3/4: high signed-tail side,50,4950,4950,4950,4950,4950,100.000000,1674,33.818182,2976,60.121212,300,0,0.000000,0.000000,0,0.000000,0.000000,-0.013268,-0.019097
Brite,All,Period2_2018_2020,4,finite99,4,bin 4/4: high signed-tail side,49,4851,4851,4851,4851,4851,100.000000,2126,43.826015,2336,48.155020,389,429,8.843537,8.843537,58,1.195630,1.195630,0.089187,0.000000
Brite,PM,Combo6yr,4,finite99,1,bin 1/4: low signed-tail side,50,4950,4950,4950,4950,4950,100.000000,0,0.000000,4168,84.202020,782,0,0.000000,0.000000,4168,84.202020,84.202020,-0.841919,-1.000000
Brite,PM,Combo6yr,4,finite99,2,bin 2/4: low-to-middle signed-cutoff region,50,4950,4950,4950,4950,4950,100.000000,704,14.222222,3648,73.696970,598,663,13.393939,13.393939,3577,72.262626,72.262626,-0.591184,-1.000000
Brite,PM,Combo6yr,4,finite99,3,bin 3/4: high signed-tail side,50,4950,4950,891,773,773,15.616162,121,2.444444,458,9.252525,194,0,0.000000,0.000000,33,0.666667,4.269082,-0.103897,-0.027778
Brite,PM,Combo6yr,4,finite99,4,bin 4/4: high signed-tail side,49,4851,4851,4851,4835,4835,99.670171,894,18.429190,2799,57.699443,1142,540,11.131725,11.168563,2656,54.751598,54.932782,-0.455647,-1.000000
Brite,PM,Period1_2015_2017,4,finite99,1,bin 1/4: low signed-tail side,50,4950,4950,4950,4950,4950,100.000000,0,0.000000,4246,85.777778,704,0,0.000000,0.000000,4246,85.777778,85.777778,-0.857374,-1.000000
Brite,PM,Period1_2015_2017,4,finite99,2,bin 2/4: low-to-middle signed-cutoff region,50,4950,4950,4950,4950,4950,100.000000,810,16.363636,3696,74.666667,444,715,14.444444,14.444444,3610,72.929293,72.929293,-0.583591,-1.000000
Brite,PM,Period1_2015_2017,4,finite99,3,bin 3/4: high signed-tail side,50,4950,4950,891,773,773,15.616162,135,2.727273,439,8.868687,199,0,0.000000,0.000000,34,0.686869,4.398448,-0.098911,-0.013889
Brite,PM,Period1_2015_2017,4,finite99,4,bin 4/4: high signed-tail side,49,4851,4851,4851,4834,4834,99.649557,884,18.223047,2815,58.029272,1135,444,9.152752,9.184940,2668,54.998969,55.192387,-0.463074,-1.000000
